,head,variable,value,prob
372,topic_12,concept_vocab_index,vi1929,0.0202020202020202
373,topic_12,concept_vocab_index,vi1114,0.010101010101010102
374,topic_12,concept_vocab_index,vi611,0.19191919191919193
375,topic_12,concept_vocab_index,vi379,0.010101010101010102
376,topic_12,concept_vocab_index,vi718,0.11111111111111112
377,topic_12,concept_vocab_index,vi68,0.010101010101010102
378,topic_12,concept_vocab_index,vi1795,0.04040404040404041
379,topic_12,concept_vocab_index,vi645,0.04040404040404041
380,topic_12,concept_vocab_index,vi706,0.010101010101010102
381,topic_12,concept_vocab_index,vi610,0.1717171717171717
382,topic_12,concept_vocab_index,vi1618,0.010101010101010102
383,topic_13,concept_vocab_index,vi363,0.10101010101010102
384,topic_13,concept_vocab_index,vi682,0.030303030303030304
385,topic_13,concept_vocab_index,vi313,0.030303030303030304
386,topic_13,concept_vocab_index,vi1805,0.09090909090909093
387,topic_13,concept_vocab_index,vi718,0.030303030303030304
388,topic_13,concept_vocab_index,vi1036,0.0202020202020202
389,topic_13,concept_vocab_index,vi1759,0.0202020202020202
390,topic_13,concept_vocab_index,vi549,0.010101010101010102
391,topic_13,concept_vocab_index,vi1431,0.030303030303030304
392,topic_13,concept_vocab_index,vi750,0.19191919191919193
393,topic_13,concept_vocab_index,vi1740,0.09090909090909093
394,topic_13,concept_vocab_index,vi578,0.050505050505050504
395,topic_13,concept_vocab_index,vi1765,0.12121212121212123
396,topic_13,concept_vocab_index,vi1417,0.0202020202020202
397,topic_13,concept_vocab_index,vi1753,0.10101010101010102
398,topic_13,concept_vocab_index,vi1518,0.6868686868686869
399,topic_13,concept_vocab_index,vi833,0.010101010101010102
400,topic_13,concept_vocab_index,vi119,0.030303030303030304
401,topic_13,concept_vocab_index,vi706,0.010101010101010102
402,topic_13,concept_vocab_index,vi2051,0.0
403,topic_13,concept_vocab_index,vi2064,0.010101010101010102
404,topic_13,concept_vocab_index,vi1551,0.050505050505050504
405,topic_13,concept_vocab_index,vi1401,0.030303030303030304
406,topic_13,concept_vocab_index,vi798,0.0202020202020202
407,topic_13,concept_vocab_index,vi379,0.030303030303030304
408,topic_13,concept_vocab_index,vi1709,0.0202020202020202
409,topic_13,concept_vocab_index,vi1492,0.050505050505050504
410,topic_13,concept_vocab_index,vi1279,0.0
411,topic_13,concept_vocab_index,vi121,0.060606060606060615
412,topic_13,concept_vocab_index,vi889,0.0
413,topic_13,concept_vocab_index,vi134,0.010101010101010102
414,topic_13,concept_vocab_index,vi1708,0.0202020202020202
415,topic_14,concept_vocab_index,vi121,0.04040404040404041
416,topic_14,concept_vocab_index,vi395,0.0
417,topic_14,concept_vocab_index,vi153,0.0202020202020202
418,topic_14,concept_vocab_index,vi1178,0.04040404040404041
419,topic_14,concept_vocab_index,vi226,0.010101010101010102
420,topic_14,concept_vocab_index,vi1759,0.0202020202020202
421,topic_14,concept_vocab_index,vi718,0.060606060606060615
422,topic_14,concept_vocab_index,vi1748,0.010101010101010102
423,topic_14,concept_vocab_index,vi682,0.010101010101010102
424,topic_14,concept_vocab_index,vi1492,0.0
425,topic_14,concept_vocab_index,vi338,0.0
426,topic_14,concept_vocab_index,vi190,0.010101010101010102
427,topic_14,concept_vocab_index,vi1805,0.060606060606060615
428,topic_14,concept_vocab_index,vi578,0.010101010101010102
429,topic_14,concept_vocab_index,vi606,0.010101010101010102
430,topic_14,concept_vocab_index,vi331,0.0202020202020202
431,topic_14,concept_vocab_index,vi1491,0.010101010101010102
432,topic_14,concept_vocab_index,vi209,0.010101010101010102
433,topic_14,concept_vocab_index,vi1431,0.010101010101010102
434,topic_14,concept_vocab_index,vi175,0.04040404040404041
435,topic_14,concept_vocab_index,vi1066,0.0
436,topic_14,concept_vocab_index,vi1932,0.010101010101010102
437,topic_14,concept_vocab_index,vi706,0.04040404040404041
438,topic_14,concept_vocab_index,vi1857,0.04040404040404041
439,topic_14,concept_vocab_index,vi1036,0.16161616161616163
440,topic_14,concept_vocab_index,vi1767,0.060606060606060615
441,topic_14,concept_vocab_index,vi313,0.24242424242424243
442,topic_14,concept_vocab_index,vi1401,0.050505050505050504
443,topic_14,concept_vocab_index,vi1709,0.0202020202020202
444,topic_14,concept_vocab_index,vi366,0.35353535353535354
445,topic_14,concept_vocab_index,vi1950,0.18181818181818182
446,topic_14,concept_vocab_index,vi369,0.050505050505050504
447,topic_14,concept_vocab_index,vi763,0.09090909090909093
0,Course1_W1-S1-L1_Introduction_Part_1_11-17,l_text_topics,topic_14,0.9999999999999998
1,Course1_W1-S1-L2_Introduction_Part_2_10-28,l_text_topics,topic_14,0.9998986418001214
2,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,l_text_topics,topic_9,0.9987837016014594
3,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,l_text_topics,topic_9,0.9990877762010946
4,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,l_text_topics,topic_9,0.03841475775390228
4,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,l_text_topics,topic_12,0.03841475775390228
4,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,l_text_topics,topic_13,0.03841475775390228
5,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,l_text_topics,topic_12,0.9363470504763833
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,l_text_topics,topic_9,0.0
6,Course1_W1-S2-L5_Trigram_Language_Models_9-40,l_text_topics,topic_13,0.0
7,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,l_text_topics,topic_9,0.9985809852017027
8,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,l_text_topics,topic_13,0.8047841070342588
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,l_text_topics,topic_13,0.1825461179809446
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,l_text_topics,topic_12,0.9999999999999998
