,head,variable,value
7715,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi271
7716,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi623
7717,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi632
7720,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1301
7725,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi173
7726,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1176
7727,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1027
7728,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi985
7729,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1556
7730,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi941
7731,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1309
7732,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi980
7736,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi43
7737,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1063
7742,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi55
7743,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1145
7745,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1429
7747,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi726
7754,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi136
7757,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1499
7759,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1611
7763,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi985
7764,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1556
7765,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi47
7766,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi386
7767,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi941
7768,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1309
7769,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1113
7771,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi596
7776,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi136
7781,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1165
7782,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1236
7783,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1025
7786,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi526
7787,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi527
7788,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1262
7792,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi152
7798,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi14
7799,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1429
7801,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi941
7802,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1309
7804,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi366
7805,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi43
7806,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1063
7807,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi47
7808,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1599
7809,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1067
7812,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi136
7815,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1221
7822,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi378
7830,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1367
7834,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi231
7836,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi96
7838,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1429
7841,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1407
7845,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi993
7847,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi14
7850,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1599
7851,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1067
7852,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1369
7858,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi60
7859,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi253
7860,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi425
7861,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1353
7862,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi878
7870,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi126
7871,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi407
7889,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi79
7890,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi252
7891,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1352
7892,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1660
7907,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1024
7908,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1620
7918,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi740
7920,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1084
7921,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi70
7922,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1068
7923,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1333
7926,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1495
7927,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1074
7928,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1214
7937,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1210
7938,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1332
7939,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1363
7945,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi491
7946,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi493
7947,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi94
7950,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1627
7951,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1629
7952,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi746
7953,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi482
7954,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1536
7955,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1611
7956,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi74
7958,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi55
7959,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1145
7960,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1421
7961,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi724
7962,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi912
7963,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi43
7964,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1063
7975,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi422
7976,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi563
7977,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1391
7978,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1143
7984,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi210
7985,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi349
7986,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1232
7987,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1255
7988,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1048
8002,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1130
8008,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi74
8010,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi233
8011,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1333
8012,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi440
8015,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi43
8017,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1362
8018,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi14
8019,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1165
8020,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi532
8021,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1236
8022,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi531
8024,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1063
8026,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi941
8027,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1309
8028,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi876
8030,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1464
8033,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi43
8036,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1074
8037,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1214
8038,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi491
8043,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi233
8044,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi136
8045,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1596
8048,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1464
8071,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1122
8072,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi210
8073,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi349
8074,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1232
8075,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1255
8076,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1048
8077,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1100
8089,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi550
8090,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1420
8091,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi149
8092,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi199
8093,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi932
8094,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1419
8095,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1439
8096,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1074
8097,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1214
8103,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi74
8104,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi79
8105,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi252
8106,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1352
8107,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1660
8113,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi342
8114,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1476
8115,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1122
8122,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi829
8123,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi937
8130,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1596
8135,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi118
8136,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi343
8147,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi823
8149,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi580
8151,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1130
8152,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1374
8153,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1369
8154,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1429
8155,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1111
8156,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1211
8157,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi912
8158,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi493
8160,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1026
8164,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi610
8165,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi724
8170,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1333
8179,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi763
8184,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi43
8185,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1063
8188,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1478
8189,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi948
8191,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi233
8192,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi152
8214,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi47
8217,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi491
8219,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi231
8220,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1210
8221,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1332
8222,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1363
8223,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1549
8224,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1665
8226,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi979
8227,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1021
8230,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1217
8234,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1333
8237,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1369
8238,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi878
8239,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi55
8240,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1145
8242,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1409
8244,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1084
8261,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi724
8268,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi807
8270,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi279
8274,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi491
8276,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi47
8277,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1440
8278,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1441
8295,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi233
8303,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi210
8304,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi349
8305,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1232
8306,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1255
8307,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi360
8308,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1374
8309,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi645
8314,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1634
8315,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1478
8316,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1147
8317,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1596
8318,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi118
8319,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi343
8327,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1439
8332,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi38
8333,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi74
8334,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi912
8335,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1094
8336,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1582
8337,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1026
8338,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi610
8339,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi948
8340,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1210
8341,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1332
8342,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1363
8343,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1549
8344,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1665
8345,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1017
8346,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1063
8352,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1048
8368,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi74
8369,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1664
8370,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi55
8371,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1145
8373,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi118
8374,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi343
8387,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi876
8388,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi384
8389,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1590
8390,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1004
8391,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1252
8392,Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1333
8407,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1387
8409,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi55
8410,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1145
8411,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi149
8412,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi199
8413,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi932
8414,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1419
8429,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi809
8430,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1256
8433,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi62
8439,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1333
8440,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi231
8441,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi878
8444,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi14
8447,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi47
8451,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi1429
8452,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi52
8453,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi65
8454,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi931
8455,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi933
8458,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi465
8460,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi233
8463,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi139
8464,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi444
8470,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi461
8477,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi809
8480,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi1256
8485,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi233
8488,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi124
8489,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi469
8514,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi139
8515,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi444
8516,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi47
8519,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi878
8539,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi465
8546,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi138
8552,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi461
8553,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi1553
8554,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi62
8555,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi1256
8558,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi139
8559,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi444
8560,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi136
8562,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi137
8563,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi47
8569,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,concept_vocab_index,vi294
8570,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,concept_vocab_index,vi453
8572,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,concept_vocab_index,vi809
8573,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,concept_vocab_index,vi52
8574,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,concept_vocab_index,vi65
